Date,Month,Channel,Owner,Brand,Pack Size,Pack Type,SKU,Price Tier,Points,Sales Value,Distribution,Cost of Sales,Price,Gross Profit,Indirect Costs,Operating Profit,Unit Sales Monthly Change,Sales Value Monthly Change,Distribution Monthly Change,Cost of Sales Monthly Change,Price Monthly Change,Gross Profit Monthly Change,Indirect Costs Monthly Change,Operating Profit Monthly Change
01/08/2012,Aug-12,Kevin Darlin  ,Wayne Ent,Pi,12,Giftset,Pi 12 Pack Giftset,Regular,488,39853,63.46,101.25,81.67,39751.75,37114.16,2637.59,71,4174,-1.77,10.6,-3.89,4163.4,3887.31,276.09
01/08/2012,Aug-12,Amani Oruwariy  ,Aperture,Delta,12,Standard,Delta 12 Pack Standard,Budget,921,52324,16.39,132.94,56.81,52191.06,48727.49,3463.57,218,10896,-3.43,27.69,-2.12,10868.31,10147.14,721.17
01/08/2012,Aug-12,Matt Kranchic  ,Aperture,Eta,12,Standard,Eta 12 Pack Standard,Budget,589,26384,3.13,67.03,44.79,26316.97,24570.49,1746.48,75,2172,-0.98,5.52,-2.32,2166.48,2022.72,143.76
01/08/2012,Aug-12,Navorro Bowma  ,Aperture,Omicron,8,Standard,Omicron 8 Pack Standard,Regular,35723,2169229,57.47,5511.15,60.72,2163717.85,2020141.36,143576.49,32120,1921591,36.35,4882,-8.01,1916709,1789523.07,127185.93
01/08/2012,Aug-12,Gerald Smit  ,Aperture,Omicron,12,Deluxe,Omicron 12 Pack Deluxe,Regular,273,25640,6.7,65.14,93.92,25574.86,23878.18,1696.68,-91,-8946,-2.63,-22.73,-1.1,-8923.27,-8331.16,-592.11
01/08/2012,Aug-12,Yaacov Yisrae,Aperture,Omicron,12,Giftset,Omicron 12 Pack Giftset,Regular,1739,170984,25.87,434.4,98.32,170549.6,159232.39,11317.21,-276,-25651,-12.08,-65.17,0.73,-25585.83,-23888.23,-1697.6
01/08/2012,Aug-12,Bruce Branc,Aperture,Omicron,12,Standard,Omicron 12 Pack Standard,Regular,4748,360557,24.98,916.03,75.94,359640.97,335776.38,23864.59,-242,-6723,-10.42,-17.08,2.34,-6705.92,-6260.93,-444.99
01/08/2012,Aug-12,Curtis Drak  ,Aperture,Omicron,18,Standard,Omicron 18 Pack Standard,Regular,14830,950486,31.89,2414.81,64.09,948071.19,885160.67,62910.52,5609,333526,-13.72,847.36,-2.82,332678.64,310603.6,22075.04
01/08/2012,Aug-12,Curtis Duke  ,Aperture,Sigma,12,Giftset,Sigma 12 Pack Giftset,Premium,319,54821,12.03,139.28,171.85,54681.72,51053.63,3628.09,-172,-23351,-2.35,-59.33,12.64,-23291.67,-21745.37,-1546.3
01/08/2012,Aug-12,Michael Yancic  ,Aperture,Sigma,12,Standard,Sigma 12 Pack Standard,Premium,917,144619,23.02,367.42,157.71,144251.58,134679.79,9571.79,102,16454,-3.03,41.8,0.45,16412.2,15322.97,1089.23
01/08/2012,Aug-12,Anthony Scirrott  ,Aperture,Tau,12,Standard,Tau 12 Pack Standard,Regular,353,28318,11.24,71.95,80.22,28246.05,26371.38,1874.67,60,4682,-2.69,11.9,-0.45,4670.1,4359.46,310.64
01/08/2012,Aug-12,Brent Carte  ,Black Mesa,Epsilon,12,Standard,Epsilon 12 Pack Standard,Budget,494,28130,5.74,71.47,56.94,28058.53,26197.05,1861.48,118,6945,0.04,17.64,0.6,6927.36,6467.69,459.67
01/08/2012,Aug-12,James Van Flee  ,Black Mesa,Iota,12,Giftset,Iota 12 Pack Giftset,Regular,281,27832,10.84,70.71,99.05,27761.29,25919.35,1841.94,-29,-3775,-2.74,-9.59,-2.91,-3765.41,-3515.17,-250.24
01/08/2012,Aug-12,Kevin Haple  ,Black Mesa,Iota,12,Standard,Iota 12 Pack Standard,Regular,1207,110005,24.95,279.48,91.14,109725.52,102444.19,7281.33,35,1833,-10.14,4.66,-1.16,1828.34,1706.47,121.87
01/08/2012,Aug-12,Irvin Charle  ,Black Mesa,Lambda,8,Standard,Lambda 8 Pack Standard,Budget,467,30280,10.83,76.93,64.84,30203.07,28199.09,2003.98,-27,-1870,-1.4,-4.75,-0.24,-1865.25,-1741.11,-124.14
01/08/2012,Aug-12,Tim Sha  ,Black Mesa,Lambda,12,Standard,Lambda 12 Pack Standard,Budget,2021,120127,20.27,305.2,59.44,119821.8,111871.07,7950.73,0,0,-6.91,0,0,0,0.56,-0.56
01/08/2012,Aug-12,Jared Odric  ,Black Mesa,Mu,12,Standard,Mu 12 Pack Standard,Premium,471,74576,12.48,189.47,158.34,74386.53,69450.9,4935.63,160,24046,1.1,61.09,-4.14,23984.91,22393.55,1591.36
01/08/2012,Aug-12,David Soldne  ,Black Mesa,Theta,6,Standard,Theta 6 Pack Standard,Regular,192,19893,5.33,50.54,103.61,19842.46,18525.79,1316.67,-39,-4168,-0.56,-10.59,-0.55,-4157.41,-3881.17,-276.24
01/08/2012,Aug-12,Kevin Kell  ,Black Mesa,Theta,8,Standard,Theta 8 Pack Standard,Regular,1407,133148,21.54,338.28,94.63,132809.72,123997.36,8812.36,29,1413,-6.31,3.59,-0.97,1409.41,1315.89,93.52
01/08/2012,Aug-12,Sam Ficke  ,Black Mesa,Theta,12,Deluxe,Theta 12 Pack Deluxe,Regular,311,27550,7.86,70,88.59,27480,25656.72,1823.28,3,-577,-2.86,-1.46,-2.73,-575.54,-536.98,-38.56
01/08/2012,Aug-12,Robbie Goul  ,Black Mesa,Theta,12,Giftset,Theta 12 Pack Giftset,Regular,1480,142924,18.77,363.11,96.57,142560.89,133101.28,9459.61,46,5918,-4.24,15.03,1.03,5902.97,5511.65,391.32
01/08/2012,Aug-12,Larry Johnso  ,Black Mesa,Theta,12,Standard,Theta 12 Pack Standard,Regular,7658,613423,34.98,1558.46,80.1,611864.54,571263.72,40600.82,1233,93548,-14,237.66,-0.81,93310.34,87118.99,6191.35
01/08/2012,Aug-12,Collin Wagne  ,Black Mesa,Theta,18,Standard,Theta 18 Pack Standard,Regular,11448,752502,30.04,1911.81,65.73,750590.19,700783.9,49806.29,-22278,-1282700,-16.14,-3258.83,5.38,-1279441.17,-1194542.09,-84899.08
01/08/2012,Aug-12,Evan Royste  ,LexCorp,Gamma,12,Standard,Gamma 12 Pack Standard,Budget,870,61748,18.37,156.88,70.97,61591.12,57504.55,4086.57,91,5811,-6.44,14.76,-0.84,5796.24,5411.63,384.61
01/08/2012,Aug-12,Saquon Barkle  ,MomCorp,Alpha,12,Standard,Alpha 12 Pack Standard,Regular,3313,253924,26.49,645.12,76.64,253278.88,236472.46,16806.42,-229,-13574,-16.69,-34.49,1.12,-13539.51,-12640.89,-898.62
01/08/2012,Aug-12,Tony Hun  ,MomCorp,Alpha,18,Standard,Alpha 18 Pack Standard,Regular,332,27818,7.89,70.67,83.79,27747.33,25905.93,1841.4,-129,-9230,-3.14,-23.45,3.43,-9206.55,-8596.01,-610.54
01/08/2012,Aug-12,Tyler Davi  ,Rekall,Beta,8,Standard,Beta 8 Pack Standard,Premium,941,115160,14.89,292.58,122.38,114867.42,107245.63,7621.79,67,7699,-2.22,19.57,-0.57,7679.43,7170.59,508.84
01/08/2012,Aug-12,Michael Robinso  ,Rekall,Beta,12,Deluxe,Beta 12 Pack Deluxe,Premium,94,12069,2.28,30.66,128.39,12038.34,11239.52,798.82,-115,-14469,-2.17,-36.76,1.41,-14432.24,-13474.57,-957.67
01/08/2012,Aug-12,Deon Butle  ,Rekall,Beta,12,Giftset,Beta 12 Pack Giftset,Premium,1628,202582,17.26,514.68,124.44,202067.32,188659.09,13408.23,-87,-15752,-5.67,-40.02,-2.87,-15711.98,-14669.21,-1042.77
01/08/2012,Aug-12,Derrick William  ,Rekall,Beta,12,Standard,Beta 12 Pack Standard,Premium,9459,960724,32.94,2440.82,101.57,958283.18,894694.83,63588.35,4534,409305,-13.55,1039.89,-10.39,408265.11,381174.24,27090.87
01/08/2012,Aug-12,Daryll Clar  ,Rekall,Beta,18,Standard,Beta 18 Pack Standard,Premium,2768,285903,20.73,726.37,103.29,285176.63,266253.41,18923.22,-138,-16051,-7.53,-40.77,-0.62,-16010.23,-14947.47,-1062.76
01/08/2012,Aug-12,Zach Zwina  ,Rekall,Beta,60,Standard,Beta 60 Pack Standard,Premium,186,24120,2.69,61.28,129.68,24058.72,22462.28,1596.44,37,5087,0.05,12.93,1.94,5074.07,4737.19,336.88
01/08/2012,Aug-12,Eric McCo,Stark Ind,Omega,12,Standard,Omega 12 Pack Standard,Budget,1045,67211,16.5,170.76,64.32,67040.24,62592.08,4448.16,-138,-9765,-8.58,-24.8,-0.75,-9740.2,-9093.87,-646.33
01/08/2012,Aug-12,Chris Godwi  ,Tyrell Corp,Kappa,8,Standard,Kappa 8 Pack Standard,Regular,28787,1727512,68.77,4388.92,60.01,1723123.08,1608783.41,114339.67,11045,649832,21.27,1650.96,-0.73,648181.04,605170.02,43011.02
01/08/2012,Aug-12,Derek Moy  ,Tyrell Corp,Kappa,12,Standard,Kappa 12 Pack Standard,Regular,4813,357335,28.44,907.85,74.24,356427.15,332776.39,23650.76,230,18068,-10.8,45.91,0.21,18022.09,16826.61,1195.48
01/08/2012,Aug-12,Bill Belto  ,Tyrell Corp,Kappa,18,Standard,Kappa 18 Pack Standard,Regular,1828,120605,17.85,306.41,65.98,120298.59,112316.42,7982.17,744,39597,-3.38,100.6,-8.75,39496.4,36876.14,2620.26
01/08/2012,Aug-12,Austin Scot  ,Wayne Ent,Pi,12,Giftset,Pi 12 Pack Giftset,Regular,298,21544,5.83,54.73,72.3,21489.27,20062.95,1426.32,-666,-39045,-5.13,-99.2,9.45,-38945.8,-36361.51,-2584.29
01/09/2012,Sep-12,Allen Robinso  ,Aperture,Delta,12,Standard,Delta 12 Pack Standard,Budget,1579,89416,95.92,227.17,56.63,89188.83,83270.78,5918.05,-1174,-58110,-2.28,-147.63,3.04,-57962.37,-54115.66,-3846.71
01/09/2012,Sep-12,Stephfon Gree  ,Aperture,Eta,12,Standard,Eta 12 Pack Standard,Budget,1062,43790,17.86,111.25,41.23,43678.75,40780.76,2897.99,347,11758,2.84,29.87,-3.57,11728.13,10950.08,778.05
01/09/2012,Sep-12,Jordan Norwoo  ,Aperture,Omicron,8,Standard,Omicron 8 Pack Standard,Regular,358,30299,28.75,76.98,84.63,30222.02,28216.97,2005.05,-15,-2347,-1.57,-5.96,-2.89,-2341.04,-2185.33,-155.71
01/09/2012,Sep-12,Zack Mill  ,Aperture,Omicron,12,Deluxe,Omicron 12 Pack Deluxe,Regular,322,27751,42.19,70.51,86.18,27680.49,25843.91,1836.58,-30,-2981,-1.73,-7.57,-1.13,-2973.43,-2775.93,-197.5
01/09/2012,Sep-12,Rodney Kinla  ,Aperture,Omicron,12,Giftset,Omicron 12 Pack Giftset,Regular,2108,196340,98.93,498.82,93.14,195841.18,182846.28,12994.9,528,45945,-0.31,116.73,-2.05,45828.27,42787.84,3040.43
01/09/2012,Sep-12,Jesse Jame  ,Aperture,Omicron,12,Standard,Omicron 12 Pack Standard,Regular,2488,180821,84.07,459.4,72.68,180361.6,168393.87,11967.73,509,39462,15.38,100.26,1.25,39361.74,36749.84,2611.9
01/09/2012,Sep-12,Tony Johnso  ,Aperture,Omicron,18,Standard,Omicron 18 Pack Standard,Regular,33902,2034293,99.37,5168.33,60.01,2029124.67,1894479.53,134645.14,13181,750112,0.01,1905.73,-1.96,748206.27,698558.31,49647.96
01/09/2012,Sep-12,Ryan Primant,Aperture,Sigma,12,Giftset,Sigma 12 Pack Giftset,Premium,507,86072,93.09,218.68,169.77,85853.32,80156.24,5697.08,64,11790,-2.4,29.96,2.09,11760.04,10979.14,780.9
01/09/2012,Sep-12,Anthony Fer  ,Aperture,Sigma,12,Standard,Sigma 12 Pack Standard,Premium,956,142038,96.09,360.86,148.58,141677.14,132275.98,9401.16,183,25225,-1.39,64.08,-2.54,25160.92,23490.95,1669.97
01/09/2012,Sep-12,Graham Zu  ,Aperture,Tau,12,Standard,Tau 12 Pack Standard,Regular,565,43508,91.45,110.54,77.01,43397.46,40518.14,2879.32,-140,-8865,-4.62,-22.52,2.72,-8842.48,-8255.18,-587.3
01/09/2012,Sep-12,DaeSean Hamilto  ,Black Mesa,Epsilon,12,Standard,Epsilon 12 Pack Standard,Budget,549,29822,43.01,75.77,54.32,29746.23,27772.2,1974.03,13,730,-2.43,1.86,0.04,728.14,679.46,48.68
01/09/2012,Sep-12,Silas Red  ,Black Mesa,Iota,12,Giftset,Iota 12 Pack Giftset,Regular,486,48550,94.89,123.35,99.9,48426.65,45212.87,3213.78,-41,-4081,-0.54,-10.37,0.03,-4070.63,-3801.27,-269.36
01/09/2012,Sep-12,Bryant Johnso  ,Black Mesa,Iota,12,Standard,Iota 12 Pack Standard,Regular,899,81098,97.76,206.04,90.21,80891.96,75524.09,5367.87,118,10961,2.89,27.85,0.41,10933.15,10207.48,725.67
01/09/2012,Sep-12,Michael Zordic  ,Black Mesa,Lambda,8,Standard,Lambda 8 Pack Standard,Budget,973,59242,73.71,150.51,60.89,59091.49,55170.03,3921.46,60,3533,0.91,8.98,-0.13,3524.02,3290,234.02
01/09/2012,Sep-12,Joey Juliu  ,Black Mesa,Lambda,12,Standard,Lambda 12 Pack Standard,Budget,2806,159441,99.28,405.08,56.82,159035.92,148482.91,10553.01,-13,-1637,0.87,-4.16,-0.32,-1632.84,-1524.3,-108.54
01/09/2012,Sep-12,Geno Lewi  ,Black Mesa,Mu,12,Standard,Mu 12 Pack Standard,Premium,336,54316,64.85,137.99,161.65,54178.01,50582.59,3595.42,133,22087,1.63,56.11,2.89,22030.89,20568.63,1462.26
01/09/2012,Sep-12,Andrew Quarles  ,Black Mesa,Theta,6,Standard,Theta 6 Pack Standard,Regular,220,22742,21.11,57.78,103.37,22684.22,21178.79,1505.43,45,4980,2.52,12.65,1.87,4967.35,4637.17,330.18
01/09/2012,Sep-12,Christian Hackenber  ,Black Mesa,Theta,8,Standard,Theta 8 Pack Standard,Regular,1510,121338,83.86,308.27,80.36,121029.73,112998.65,8031.08,617,40116,2.05,101.92,-10.59,40014.08,37358.89,2655.19
01/09/2012,Sep-12,Chaz Powel  ,Black Mesa,Theta,12,Deluxe,Theta 12 Pack Deluxe,Regular,891,76771,79.67,195.05,86.16,76575.95,71494.85,5081.1,173,15018,2.88,38.16,0.15,14979.84,13986.39,993.45
01/09/2012,Sep-12,Trace McSorle  ,Black Mesa,Theta,12,Giftset,Theta 12 Pack Giftset,Regular,2060,191540,98.77,486.63,92.98,191053.37,178376.17,12677.2,181,18736,0.07,47.6,1.01,18688.4,17448.5,1239.9
01/09/2012,Sep-12,Akeel Lync  ,Black Mesa,Theta,12,Standard,Theta 12 Pack Standard,Regular,5434,419057,99.57,1064.66,77.12,417992.34,390255.78,27736.56,272,24075,-0.33,61.17,0.6,24013.83,22420.37,1593.46
01/09/2012,Sep-12,Matt McGloi  ,Black Mesa,Theta,18,Standard,Theta 18 Pack Standard,Regular,14416,936953,99.45,2380.43,64.99,934572.57,872558.29,62014.28,-3230,-204384,-0.5,-519.26,0.31,-203864.74,-190337.05,-13527.69
01/09/2012,Sep-12,Brett Bracket  ,LexCorp,Gamma,12,Standard,Gamma 12 Pack Standard,Budget,1515,99463,96.8,252.7,65.65,99210.3,92626.72,6583.58,-26,-276,0.09,-0.7,0.93,-275.3,-257.58,-17.72
01/09/2012,Sep-12,Sean McHug  ,MomCorp,Alpha,12,Standard,Alpha 12 Pack Standard,Regular,1319,108609,75.13,275.93,82.34,108333.07,101144.5,7188.57,377,29410,-0.32,74.71,-1.74,29335.29,27388.34,1946.95
01/09/2012,Sep-12,Mike Gesick  ,MomCorp,Alpha,18,Standard,Alpha 18 Pack Standard,Regular,2336,170563,95.67,433.33,73.01,170129.67,158840.14,11289.53,171,10922,0.35,27.75,-0.73,10894.25,10171.16,723.09
01/09/2012,Sep-12,Andre Robinso  ,Rekall,Beta,8,Standard,Beta 8 Pack Standard,Premium,1306,152403,98.23,387.2,116.69,152015.8,141928.61,10087.19,170,20213,0.06,51.36,0.33,20161.64,18823.6,1338.04
01/09/2012,Sep-12,Rashard Case,Rekall,Beta,12,Deluxe,Beta 12 Pack Deluxe,Premium,17,2114,9.5,5.37,124.35,2108.63,1968.52,140.11,-82,-9769,-17.64,-24.82,4.32,-9744.18,-9097.78,-646.4
01/09/2012,Sep-12,Terrell Golde  ,Rekall,Beta,12,Giftset,Beta 12 Pack Giftset,Premium,3361,386237,97.49,981.28,114.92,385255.72,359692,25563.72,497,53985,0.33,137.16,-1.09,53847.84,50274.7,3573.14
01/09/2012,Sep-12,Saeed Blacknal  ,Rekall,Beta,12,Standard,Beta 12 Pack Standard,Premium,5125,525158,99.81,1334.22,102.47,523823.78,489065.21,34758.57,-6145,-571264,-0.15,-1451.35,5.18,-569812.65,-532001.69,-37810.96
01/09/2012,Sep-12,Mike Luka  ,Rekall,Beta,18,Standard,Beta 18 Pack Standard,Premium,9643,864968,97.46,2197.54,89.7,862770.46,805520.12,57250.34,4232,354347,-0.09,900.26,-4.67,353446.74,329993.18,23453.56
01/09/2012,Sep-12,Kyle Carte  ,Rekall,Beta,60,Standard,Beta 60 Pack Standard,Premium,728,74754,33.48,189.92,102.68,74564.08,69616.3,4947.78,56,6025,0.11,15.31,0.4,6009.69,5611.11,398.58
01/09/2012,Sep-12,Mark Alle  ,Stark Ind,Omega,12,Standard,Omega 12 Pack Standard,Budget,326,20515,41.26,52.12,62.93,20462.88,19104.67,1358.21,-25,-1608,-14.15,-4.09,-0.1,-1603.91,-1498.04,-105.87
01/09/2012,Sep-12,Mickey Shule  ,Tyrell Corp,Kappa,8,Standard,Kappa 8 Pack Standard,Regular,963,72857,65.39,185.1,75.66,72671.9,67850.05,4821.85,-184,-14449,-20.75,-36.71,-0.46,-14412.29,-13455.57,-956.72
01/09/2012,Sep-12,Matt Hah  ,Tyrell Corp,Kappa,12,Standard,Kappa 12 Pack Standard,Regular,3719,260040,99.51,660.66,69.92,259379.34,242167.92,17211.42,217,14618,-0.35,37.14,-0.16,14580.86,13613.71,967.15
01/09/2012,Sep-12,Joe Suhe  ,Tyrell Corp,Kappa,18,Standard,Kappa 18 Pack Standard,Regular,3836,229114,96.03,582.09,59.73,228531.91,213367.6,15164.31,-1901,-123878,1.24,-314.72,-1.8,-123563.28,-115363.9,-8199.38
01/09/2012,Sep-12,Matt Sennec,Wayne Ent,Pi,12,Giftset,Pi 12 Pack Giftset,Regular,576,47487,61.35,120.65,82.44,47366.35,44223.3,3143.05,88,7634,-2.11,19.4,0.77,7614.6,7109.14,505.46
01/09/2012,Sep-12,Brandon Felde  ,Aperture,Delta,12,Standard,Delta 12 Pack Standard,Budget,849,46957,20.09,119.3,55.31,46837.7,43729.36,3108.34,-72,-5367,3.7,-13.64,-1.5,-5353.36,-4998.13,-355.23
01/09/2012,Sep-12,Ethan Kilme  ,Aperture,Eta,12,Standard,Eta 12 Pack Standard,Budget,758,31358,4.56,79.67,41.37,31278.33,29203.19,2075.14,169,4974,1.43,12.64,-3.42,4961.36,4632.7,328.66
01/09/2012,Sep-12,Matt Lehma,Aperture,Omicron,8,Standard,Omicron 8 Pack Standard,Regular,25705,1598953,45.07,4062.31,62.2,1594890.69,1489060.04,105830.65,-10018,-570276,-12.4,-1448.84,1.48,-568827.16,-531081.32,-37745.84
01/09/2012,Sep-12,Adam Brenema  ,Aperture,Omicron,12,Deluxe,Omicron 12 Pack Deluxe,Regular,307,28570,8.9,72.59,93.06,28497.41,26606.62,1890.79,34,2930,2.2,7.45,-0.86,2922.55,2728.44,194.11
01/09/2012,Sep-12,Kevin Newsom  ,Aperture,Omicron,12,Giftset,Omicron 12 Pack Giftset,Regular,1648,162268,29.46,412.26,98.46,161855.74,151115.24,10740.5,-91,-8716,3.59,-22.14,0.14,-8693.86,-8117.15,-576.71
01/09/2012,Sep-12,Isaac Smolk  ,Aperture,Omicron,12,Standard,Omicron 12 Pack Standard,Regular,5610,428854,33.67,1089.55,76.44,427764.45,399379.27,28385.18,862,68297,8.69,173.52,0.5,68123.48,63602.89,4520.59
01/09/2012,Sep-12,Ricky Upto  ,Aperture,Omicron,18,Standard,Omicron 18 Pack Standard,Regular,29644,1794533,45.03,4559.2,60.54,1789973.8,1671198.37,118775.43,14814,844047,13.14,2144.39,-3.55,841902.61,786037.7,55864.91
01/09/2012,Sep-12,Paul Jefferso  ,Aperture,Sigma,12,Giftset,Sigma 12 Pack Giftset,Premium,353,52021,13.44,132.17,147.37,51888.83,48445.87,3442.96,34,-2800,1.41,-7.11,-24.48,-2792.89,-2607.76,-185.13
01/09/2012,Sep-12,Brandon Sno  ,Aperture,Sigma,12,Standard,Sigma 12 Pack Standard,Premium,1030,157486,27.66,400.11,152.9,157085.89,146662.46,10423.43,113,12867,4.64,32.69,-4.81,12834.31,11982.67,851.64
01/09/2012,Sep-12,Devon Smit  ,Aperture,Tau,12,Standard,Tau 12 Pack Standard,Regular,338,27364,13.72,69.52,80.96,27294.48,25483.51,1810.97,-15,-954,2.48,-2.43,0.74,-951.57,-887.87,-63.7
01/09/2012,Sep-12,Dan Lawlo  ,Black Mesa,Epsilon,12,Standard,Epsilon 12 Pack Standard,Budget,406,23034,5.92,58.52,56.73,22975.48,21450.92,1524.56,-88,-5096,0.18,-12.95,-0.21,-5083.05,-4746.13,-336.92
01/09/2012,Sep-12,Justin Brow  ,Black Mesa,Iota,12,Giftset,Iota 12 Pack Giftset,Regular,270,25309,12.83,64.3,93.74,25244.7,23569.75,1674.95,-11,-2523,1.99,-6.41,-5.31,-2516.59,-2349.6,-166.99
01/09/2012,Sep-12,David Kimbal  ,Black Mesa,Iota,12,Standard,Iota 12 Pack Standard,Regular,1225,112123,30.56,284.86,91.53,111838.14,104417.17,7420.97,18,2118,5.61,5.38,0.39,2112.62,1972.98,139.64
01/09/2012,Sep-12,Tony Stewar,Black Mesa,Lambda,8,Standard,Lambda 8 Pack Standard,Budget,514,33248,14.01,84.47,64.68,33163.53,30962.74,2200.79,47,2968,3.18,7.54,-0.16,2960.46,2763.65,196.81
01/09/2012,Sep-12,Miles Sander,Black Mesa,Lambda,12,Standard,Lambda 12 Pack Standard,Budget,2053,120604,26.47,306.41,58.75,120297.59,112314.73,7982.86,32,477,6.2,1.21,-0.69,475.79,443.66,32.13
01/09/2012,Sep-12,Kenny Watso,Black Mesa,Mu,12,Standard,Mu 12 Pack Standard,Premium,650,104147,18.93,264.59,160.23,103882.41,96988.98,6893.43,179,29571,6.45,75.12,1.89,29495.88,27538.08,1957.8
01/09/2012,Sep-12,Rich Gardne  ,Black Mesa,Theta,6,Standard,Theta 6 Pack Standard,Regular,191,19521,6.7,49.6,102.2,19471.4,18179.36,1292.04,-1,-372,1.37,-0.94,-1.41,-371.06,-346.43,-24.63
01/09/2012,Sep-12,Justin Kin  ,Black Mesa,Theta,8,Standard,Theta 8 Pack Standard,Regular,1550,145859,25.77,370.57,94.1,145488.43,135834.19,9654.24,143,12711,4.23,32.29,-0.53,12678.71,11836.83,841.88
01/09/2012,Sep-12,John Gilmor,Black Mesa,Theta,12,Deluxe,Theta 12 Pack Deluxe,Regular,309,28160,9.24,71.54,91.13,28088.46,26224.43,1864.03,-2,610,1.38,1.54,2.54,608.46,567.71,40.75
01/09/2012,Sep-12,Brandon Pol  ,Black Mesa,Theta,12,Giftset,Theta 12 Pack Giftset,Regular,1359,129446,22.49,328.87,95.25,129117.13,120549.78,8567.35,-121,-13478,3.72,-34.24,-1.32,-13443.76,-12551.5,-892.26
01/09/2012,Sep-12,Omar Eas,Black Mesa,Theta,12,Standard,Theta 12 Pack Standard,Regular,7582,607520,46,1543.46,80.13,605976.54,565766.06,40210.48,-76,-5903,11.02,-15,0.03,-5888,-5497.66,-390.34
01/09/2012,Sep-12,A.J. Wallac  ,Black Mesa,Theta,18,Standard,Theta 18 Pack Standard,Regular,11371,742963,37.91,1887.58,65.34,741075.42,691900.12,49175.3,-77,-9539,7.87,-24.23,-0.39,-9514.77,-8883.78,-630.99
01/09/2012,Sep-12,DeAndre Thompkin  ,LexCorp,Gamma,12,Standard,Gamma 12 Pack Standard,Budget,884,62082,21.05,157.73,70.23,61924.27,57815.21,4109.06,14,334,2.68,0.85,-0.74,333.15,310.66,22.49
01/09/2012,Sep-12,Brandon Beachu  ,MomCorp,Alpha,12,Standard,Alpha 12 Pack Standard,Regular,1037,94183,22.26,239.28,90.82,93943.72,87710.16,6233.56,-2276,-159741,-4.23,-405.84,14.18,-159335.16,-148762.3,-10572.86
01/09/2012,Sep-12,Terrance Phillip,MomCorp,Alpha,18,Standard,Alpha 18 Pack Standard,Regular,280,23462,9.47,59.61,83.79,23402.39,21849.87,1552.52,-52,-4356,1.58,-11.06,0,-4344.94,-4056.06,-288.88
01/09/2012,Sep-12,Mike Gasparat  ,Rekall,Beta,8,Standard,Beta 8 Pack Standard,Premium,1067,127356,18.62,323.56,119.36,127032.44,118603.05,8429.39,126,12196,3.73,30.98,-3.02,12165.02,11357.42,807.6
01/09/2012,Sep-12,Casey William  ,Rekall,Beta,12,Deluxe,Beta 12 Pack Deluxe,Premium,73,9263,2.16,23.53,126.89,9239.47,8626.19,613.28,-21,-2806,-0.12,-7.13,-1.5,-2798.87,-2613.33,-185.54
01/09/2012,Sep-12,Pat Devli  ,Rekall,Beta,12,Giftset,Beta 12 Pack Giftset,Premium,2063,251997,22.09,640.22,122.15,251356.78,234677.7,16679.08,435,49415,4.83,125.54,-2.29,49289.46,46018.61,3270.85
01/09/2012,Sep-12,Patrick Hal  ,Rekall,Beta,12,Standard,Beta 12 Pack Standard,Premium,5040,561098,40.79,1425.53,111.33,559672.47,522535.12,37137.35,-4419,-399626,7.85,-1015.29,9.76,-398610.71,-372159.71,-26451
01/09/2012,Sep-12,Tony Davi  ,Rekall,Beta,18,Standard,Beta 18 Pack Standard,Premium,4613,439860,26.39,1117.51,95.35,438742.49,409629.22,29113.27,1845,153957,5.66,391.14,-7.94,153565.86,143375.81,10190.05
01/09/2012,Sep-12,Tommy Steven  ,Rekall,Beta,60,Standard,Beta 60 Pack Standard,Premium,149,19499,3.08,49.54,130.87,19449.46,18158.69,1290.77,-37,-4621,0.39,-11.74,1.19,-4609.26,-4303.59,-305.67
01/09/2012,Sep-12,Evan Lewi  ,Stark Ind,Omega,12,Standard,Omega 12 Pack Standard,Budget,859,56204,22.15,142.79,65.43,56061.21,52341.01,3720.2,-186,-11007,5.65,-27.97,1.11,-10979.03,-10251.07,-727.96
01/09/2012,Sep-12,Nolan McCread  ,Tyrell Corp,Kappa,8,Standard,Kappa 8 Pack Standard,Regular,10502,648882,34.23,1648.55,61.79,647233.45,604285.51,42947.94,-18285,-1078630,-34.54,-2740.37,1.78,-1075889.63,-1004497.9,-71391.73
01/09/2012,Sep-12,Nick Scot  ,Tyrell Corp,Kappa,12,Standard,Kappa 12 Pack Standard,Regular,4459,336380,35.32,854.61,75.44,335525.39,313261.58,22263.81,-354,-20955,6.88,-53.24,1.2,-20901.76,-19514.81,-1386.95
01/09/2012,Sep-12,R.J. Luk,Tyrell Corp,Kappa,18,Standard,Kappa 18 Pack Standard,Regular,2094,123836,27.9,314.62,59.14,123521.38,115325.35,8196.03,266,3231,10.05,8.21,-6.84,3222.79,3008.93,213.86
01/09/2012,Sep-12,Andrew Guma,Wayne Ent,Pi,12,Giftset,Pi 12 Pack Giftset,Regular,458,25108,6.09,63.79,54.82,25044.21,23382,1662.21,160,3564,0.26,9.06,-17.48,3554.94,3319.05,235.89
01/10/2012,Oct-12,Nate Cadoga  ,Aperture,Delta,12,Standard,Delta 12 Pack Standard,Budget,1984,110098,96.81,279.71,55.49,109818.29,102531.35,7286.94,405,20682,0.89,52.54,-1.14,20629.46,19260.57,1368.89
